TIME;CH1;CH2;CH3;CH4;CH5
8:00:35,07;270293;407094;-1;-1;motor
8:00:34,97;270193;407095;-1;-1;motor
8:00:34,87;270093;407068;-1;-1;motor
8:00:34,76;269993;407110;-1;-1;motor
8:00:34,66;269893;407160;-1;-1;motor
8:00:34,57;269793;407152;-1;-1;motor
8:00:34,47;269693;407157;-1;-1;motor
8:00:34,37;269593;407208;-1;-1;motor
8:00:34,27;269493;407413;-1;-1;motor
8:00:34,17;269393;408030;-1;-1;motor
8:00:34,04;269269;495094;70,04;-1;motor
8:00:33,94;269168;483392;47,71;-1;motor
8:00:33,84;269067;409360;42,46;-1;motor
8:00:33,72;268943;406545;43,12;62,32;motor
8:00:33,61;268841;407845;28,64;40,41;motor
8:00:33,52;268743;414457;51,59;45,94;motor
8:00:33,41;268642;491497;42;39,72;motor
8:00:33,31;268541;462937;45,1;30;motor
8:00:33,22;268444;408346;63,27;52,65;motor
8:00:33,12;268343;406933;66,63;42,7;motor
8:00:33,04;268267;406861;-1;39,72;motor
8:00:32,94;268168;406881;-1;52,46;motor
8:00:32,84;268068;406865;-1;56,85;motor
8:00:32,76;267993;406895;-1;-1;motor
8:00:32,67;267893;406917;-1;-1;motor
8:00:32,56;267793;406896;-1;-1;motor
8:00:32,46;267693;406911;-1;-1;motor
8:00:32,37;267593;406913;-1;-1;motor
8:00:32,27;267493;406887;-1;-1;motor
8:00:32,16;267393;406896;-1;-1;motor
8:00:32,07;267293;406888;-1;-1;motor
8:00:31,96;267193;406921;-1;-1;motor
8:00:31,86;267093;406961;-1;-1;motor
