TIME;CH1;CH2;CH3;CH4;CH5
8:22:06,28;198193;392936;-1;-1;motor
8:22:06,18;198093;392952;-1;-1;motor
8:22:06,08;197993;392946;-1;-1;motor
8:22:05,98;197893;392877;-1;-1;motor
8:22:05,88;197793;392875;-1;-1;motor
8:22:05,78;197693;392885;-1;-1;motor
8:22:05,68;197593;392868;-1;-1;motor
8:22:05,58;197493;393308;-1;-1;motor
8:22:05,48;197393;400974;-1;-1;motor
8:22:05,38;197293;571134;-1;-1;motor
8:22:05,25;197169;610550;-1;67,93;motor
8:22:05,15;197068;407389;-1;60,64;motor
8:22:05,03;196944;394131;69,68;54,69;motor
8:22:04,93;196844;451404;66,16;52,14;motor
8:22:04,83;196743;618456;55,65;50,44;motor
8:22:04,73;196644;451604;56,63;56,7;motor
8:22:04,63;196544;393158;49,7;68,22;motor
8:22:04,53;196445;393348;54,97;75,99;motor
8:22:04,45;196367;393456;65,05;458,18;motor
8:22:04,35;196269;393522;76,16;-1;motor
8:22:04,28;196193;393511;-1;-1;motor
8:22:04,18;196093;393471;-1;-1;motor
8:22:04,08;195993;393447;-1;-1;motor
8:22:03,98;195893;393494;-1;-1;motor
8:22:03,88;195793;393535;-1;-1;motor
8:22:03,78;195693;393511;-1;-1;motor
8:22:03,68;195593;393504;-1;-1;motor
8:22:03,58;195493;393462;-1;-1;motor
8:22:03,48;195393;393426;-1;-1;motor
8:22:03,38;195293;393475;-1;-1;motor
