TIME;CH1;CH2;CH3;CH4;CH5
8:30:17,80;130793;398149;-1;-1;motor
8:30:17,70;130693;398142;-1;-1;motor
8:30:17,60;130593;398129;-1;-1;motor
8:30:17,50;130493;398123;-1;-1;motor
8:30:17,40;130393;398139;-1;-1;motor
8:30:17,30;130293;398156;-1;-1;motor
8:30:17,20;130193;398144;-1;-1;motor
8:30:17,10;130093;398208;-1;-1;motor
8:30:17,00;129993;401439;-1;-1;motor
8:30:16,90;129893;419014;-1;-1;motor
8:30:16,78;129770;409446;84,57;-1;motor
8:30:16,68;129668;407760;63,35;-1;motor
8:30:16,58;129568;803710;57,74;-1;motor
8:30:16,47;129457;1142723;55,98;293,97;motor
8:30:16,38;129368;510691;57,32;-1;motor
8:30:16,25;129245;395835;56,75;72,65;motor
8:30:16,15;129143;396184;55,63;51,59;motor
8:30:16,05;129043;395373;58,45;51,26;motor
8:30:15,95;128943;395201;56,9;52,29;motor
8:30:15,85;128843;438022;53,77;50,92;motor
8:30:15,75;128743;543271;55,29;51,26;motor
8:30:15,65;128644;399727;69,82;50,73;motor
8:30:15,58;128568;395993;-1;50,92;motor
8:30:15,48;128468;394924;-1;48,33;motor
8:30:15,38;128368;394762;-1;52,1;motor
8:30:15,28;128269;394813;-1;69,59;motor
8:30:15,20;128193;394851;-1;-1;motor
8:30:15,10;128093;394865;-1;-1;motor
8:30:15,00;127993;394876;-1;-1;motor
8:30:14,90;127893;394930;-1;-1;motor
8:30:14,80;127793;394911;-1;-1;motor
8:30:14,70;127693;394880;-1;-1;motor
8:30:14,60;127593;394883;-1;-1;motor
8:30:14,50;127493;394908;-1;-1;motor
8:30:14,40;127393;394954;-1;-1;motor
8:30:14,30;127293;394955;-1;-1;motor
